EID,Abstract,Year,Title
2-s2.0-85111644517,https://www.scopus.com/record/display.url?eid=2-s2.0-85111644517&origin=resultslist,2021,Evading strength-corrosion tradeoff in Mg alloys via dense ultrafine twins
2-s2.0-85078339946,https://www.scopus.com/record/display.url?eid=2-s2.0-85078339946&origin=resultslist,2020,The effectiveness of nonpharmacological interventions for informal dementia caregivers: An updated systematic review and meta-analysis
2-s2.0-85079457192,https://www.scopus.com/record/display.url?eid=2-s2.0-85079457192&origin=resultslist,2020,Strongly Emissive Lead-Free 0D Cs<sub>3</sub>Cu<sub>2</sub>I<sub>5</sub> Perovskites Synthesized by a Room Temperature Solvent Evaporation Crystallization for Down-Conversion Light-Emitting Devices and Fluorescent Inks
2-s2.0-85089150274,https://www.scopus.com/record/display.url?eid=2-s2.0-85089150274&origin=resultslist,2020,In Situ Electrochemical Synthesis of MXenes without Acid/Alkali Usage in/for an Aqueous Zinc Ion Battery
2-s2.0-85092706415,https://www.scopus.com/record/display.url?eid=2-s2.0-85092706415&origin=resultslist,2021,Can AI artifacts influence human cognition? The effects of artificial autonomy in intelligent personal assistants
2-s2.0-85082887977,https://www.scopus.com/record/display.url?eid=2-s2.0-85082887977&origin=resultslist,2020,High efficiency and stability of ink-jet printed quantum dot light emitting diodes
2-s2.0-85119601387,https://www.scopus.com/record/display.url?eid=2-s2.0-85119601387&origin=resultslist,2022,Blockchain and PUF-Based Lightweight Authentication Protocol for Wireless Medical Sensor Networks
2-s2.0-85079790745,https://www.scopus.com/record/display.url?eid=2-s2.0-85079790745&origin=resultslist,2020,Boundary Antidisturbance Control of a Spatially Nonlinear Flexible String System
2-s2.0-85078252460,https://www.scopus.com/record/display.url?eid=2-s2.0-85078252460&origin=resultslist,2020,Visible-light active titanium dioxide nanomaterials with bactericidal properties
2-s2.0-85076572227,https://www.scopus.com/record/display.url?eid=2-s2.0-85076572227&origin=resultslist,2020,Daytime passive radiative cooling by ultra emissive bio-inspired polymeric surface
2-s2.0-85113667944,https://www.scopus.com/record/display.url?eid=2-s2.0-85113667944&origin=resultslist,2021,A Generalized Loss Function for Crowd Counting and Localization
2-s2.0-85078896655,https://www.scopus.com/record/display.url?eid=2-s2.0-85078896655&origin=resultslist,2020,Theory of deep convolutional neural networks: Downsampling
2-s2.0-85079032984,https://www.scopus.com/record/display.url?eid=2-s2.0-85079032984&origin=resultslist,2020,Introducing Oxygen Defects into Phosphate Ions Intercalated Manganese Dioxide/Vertical Multilayer Graphene Arrays to Boost Flexible Zinc Ion Storage
2-s2.0-85097368095,https://www.scopus.com/record/display.url?eid=2-s2.0-85097368095&origin=resultslist,2021,Modified hyaluronic acid hydrogels with chemical groups that facilitate adhesion to host tissues enhance cartilage regeneration
2-s2.0-85114697648,https://www.scopus.com/record/display.url?eid=2-s2.0-85114697648&origin=resultslist,2021,Interfacial Laser-Induced Graphene Enabling High-Performance Liquid−Solid Triboelectric Nanogenerator
2-s2.0-85099758567,https://www.scopus.com/record/display.url?eid=2-s2.0-85099758567&origin=resultslist,2021,A New Switched System Approach to Leader-Follower Consensus of Heterogeneous Linear Multiagent Systems with DoS Attack
2-s2.0-85076543497,https://www.scopus.com/record/display.url?eid=2-s2.0-85076543497&origin=resultslist,2020,2D black phosphorus dotted with silver nanoparticles: An excellent lubricant additive for tribological applications
2-s2.0-85096784602,https://www.scopus.com/record/display.url?eid=2-s2.0-85096784602&origin=resultslist,2021,Effects of Anion Carriers on Capacitance and Self-Discharge Behaviors of Zinc Ion Capacitors
2-s2.0-85085657976,https://www.scopus.com/record/display.url?eid=2-s2.0-85085657976&origin=resultslist,2020,"Green synthesis of gold and silver nanoparticles using leaf extract of clerodendrum inerme; characterization, antimicrobial, and antioxidant activities"
2-s2.0-85173966425,https://www.scopus.com/record/display.url?eid=2-s2.0-85173966425&origin=resultslist,2023,BiFormer: Vision Transformer with Bi-Level Routing Attention
2-s2.0-85106306570,https://www.scopus.com/record/display.url?eid=2-s2.0-85106306570&origin=resultslist,2021,TRPM7 kinase-mediated immunomodulation in macrophage plays a central role in magnesium ion-induced bone regeneration
2-s2.0-85078520221,https://www.scopus.com/record/display.url?eid=2-s2.0-85078520221&origin=resultslist,2020,Deep Guided Learning for Fast Multi-Exposure Image Fusion
2-s2.0-85083317814,https://www.scopus.com/record/display.url?eid=2-s2.0-85083317814&origin=resultslist,2020,Anchoring MnO<sub>2</sub> on nitrogen-doped porous carbon nanosheets as flexible arrays cathodes for advanced rechargeable Zn–MnO<sub>2</sub> batteries
2-s2.0-85097016134,https://www.scopus.com/record/display.url?eid=2-s2.0-85097016134&origin=resultslist,2021,Recent Progress in Short- to Long-Wave Infrared Photodetection Using 2D Materials and Heterostructures
2-s2.0-85117437749,https://www.scopus.com/record/display.url?eid=2-s2.0-85117437749&origin=resultslist,2021,Nanoprecipitate-Strengthened High-Entropy Alloys
2-s2.0-85104751146,https://www.scopus.com/record/display.url?eid=2-s2.0-85104751146&origin=resultslist,2021,Metastable 1T′-phase group VIB transition metal dichalcogenide crystals
2-s2.0-85124429674,https://www.scopus.com/record/display.url?eid=2-s2.0-85124429674&origin=resultslist,2022,Resilient practical cooperative output regulation for MASs with unknown switching exosystem dynamics under DoS attacks
2-s2.0-85089147889,https://www.scopus.com/record/display.url?eid=2-s2.0-85089147889&origin=resultslist,2021,Synergistic antibacterial activity of physical-chemical multi-mechanism by TiO<sub>2</sub> nanorod arrays for safe biofilm eradication on implant
2-s2.0-85052552163,https://www.scopus.com/record/display.url?eid=2-s2.0-85052552163&origin=resultslist,2020,Business Strategy and Corporate Social Responsibility
2-s2.0-85123793236,https://www.scopus.com/record/display.url?eid=2-s2.0-85123793236&origin=resultslist,2022,"Inhibiting the Leidenfrost effect above 1,000 °C for sustained thermal cooling"
2-s2.0-85096238019,https://www.scopus.com/record/display.url?eid=2-s2.0-85096238019&origin=resultslist,2020,High-performance organic second- And third-order nonlinear optical materials for ultrafast information processing
2-s2.0-85089667281,https://www.scopus.com/record/display.url?eid=2-s2.0-85089667281&origin=resultslist,2020,NTIRE 2020 challenge on spectral reconstruction from an RGB image
2-s2.0-85108114257,https://www.scopus.com/record/display.url?eid=2-s2.0-85108114257&origin=resultslist,2021,Hierarchically Hollow Microfibers as a Scalable and Effective Thermal Insulating Cooler for Buildings
2-s2.0-85045982692,https://www.scopus.com/record/display.url?eid=2-s2.0-85045982692&origin=resultslist,2020,Enabling Efficient User Revocation in Identity-Based Cloud Storage Auditing for Shared Big Data
2-s2.0-85126653913,https://www.scopus.com/record/display.url?eid=2-s2.0-85126653913&origin=resultslist,2022,Tracking the sliding of grain boundaries at the atomic scale
2-s2.0-85115423346,https://www.scopus.com/record/display.url?eid=2-s2.0-85115423346&origin=resultslist,2021,Three-dimensional electronic microfliers inspired by wind-dispersed seeds
2-s2.0-85058173278,https://www.scopus.com/record/display.url?eid=2-s2.0-85058173278&origin=resultslist,2020,Prespecified-Time Cluster Synchronization of Complex Networks via a Smooth Control Approach
2-s2.0-85083546199,https://www.scopus.com/record/display.url?eid=2-s2.0-85083546199&origin=resultslist,2020,Irreversible accumulated SERS behavior of the molecule-linked silver and silver-doped titanium dioxide hybrid system
2-s2.0-85097496431,https://www.scopus.com/record/display.url?eid=2-s2.0-85097496431&origin=resultslist,2021,Electrocatalytic Iodine Reduction Reaction Enabled by Aqueous Zinc-Iodine Battery with Improved Power and Energy Densities
2-s2.0-85083975031,https://www.scopus.com/record/display.url?eid=2-s2.0-85083975031&origin=resultslist,2020,Osmosis-Powered Hydrogel Microneedles for Microliters of Skin Interstitial Fluid Extraction within Minutes
2-s2.0-85096675920,https://www.scopus.com/record/display.url?eid=2-s2.0-85096675920&origin=resultslist,2021,Managing Locally Excited and Charge-Transfer Triplet States to Facilitate Up-Conversion in Red TADF Emitters That Are Available for Both Vacuum- and Solution-Processes
2-s2.0-85104597072,https://www.scopus.com/record/display.url?eid=2-s2.0-85104597072&origin=resultslist,2021,Toward Adaptive Knowledge Transfer in Multifactorial Evolutionary Computation
2-s2.0-85124521876,https://www.scopus.com/record/display.url?eid=2-s2.0-85124521876&origin=resultslist,2022,Efficient Ammonia Electrosynthesis and Energy Conversion through a Zn-Nitrate Battery by Iron Doping Engineered Nickel Phosphide Catalyst
2-s2.0-85088666998,https://www.scopus.com/record/display.url?eid=2-s2.0-85088666998&origin=resultslist,2020,Fine-Tuning the Homometallic Interface of Au-on-Au Nanorods and Their Photothermal Therapy in the NIR-II Window
2-s2.0-85083419780,https://www.scopus.com/record/display.url?eid=2-s2.0-85083419780&origin=resultslist,2020,Dead Zone Compensation and Adaptive Vibration Control of Uncertain Spatial Flexible Riser Systems
2-s2.0-85083862127,https://www.scopus.com/record/display.url?eid=2-s2.0-85083862127&origin=resultslist,2020,Ab initio theory of the negatively charged boron vacancy qubit in hexagonal boron nitride
2-s2.0-85122280880,https://www.scopus.com/record/display.url?eid=2-s2.0-85122280880&origin=resultslist,2021,High-security anti-counterfeiting through upconversion luminescence
2-s2.0-85084806878,https://www.scopus.com/record/display.url?eid=2-s2.0-85084806878&origin=resultslist,2020,Stabilized Co<sup>3+</sup>/Co<sup>4+</sup> Redox Pair in In Situ Produced CoSe<sub>2−</sub><sub>x</sub>-Derived Cobalt Oxides for Alkaline Zn Batteries with 10 000-Cycle Lifespan and 1.9-V Voltage Plateau
2-s2.0-85077084003,https://www.scopus.com/record/display.url?eid=2-s2.0-85077084003&origin=resultslist,2020,Actively controllable topological phase transition in homogeneous piezoelectric rod system
2-s2.0-85137897957,https://www.scopus.com/record/display.url?eid=2-s2.0-85137897957&origin=resultslist,2022,Anion-Trap Engineering toward Remarkable Crystallographic Reorientation and Efficient Cation Migration of Zn Ion Batteries
2-s2.0-85098746571,https://www.scopus.com/record/display.url?eid=2-s2.0-85098746571&origin=resultslist,2022,Affine Transformation-Enhanced Multifactorial Optimization for Heterogeneous Problems
2-s2.0-85099781518,https://www.scopus.com/record/display.url?eid=2-s2.0-85099781518&origin=resultslist,2021,Anisotropic angle distribution learning for head pose estimation and attention understanding in human-computer interaction
2-s2.0-85053111714,https://www.scopus.com/record/display.url?eid=2-s2.0-85053111714&origin=resultslist,2020,Dynamic Event-Triggered Control for Leader-Following Consensus of Multiagent Systems
2-s2.0-85117436996,https://www.scopus.com/record/display.url?eid=2-s2.0-85117436996&origin=resultslist,2021,"Fractal analysis on pore structure and hydration of magnesium oxysulfate cements by first principle, thermodynamic and microstructure-based methods"
2-s2.0-85090934601,https://www.scopus.com/record/display.url?eid=2-s2.0-85090934601&origin=resultslist,2020,Aqueous Zinc–Tellurium Batteries with Ultraflat Discharge Plateau and High Volumetric Capacity
2-s2.0-85084372780,https://www.scopus.com/record/display.url?eid=2-s2.0-85084372780&origin=resultslist,2020,Fast Multi-Scale Structural Patch Decomposition for Multi-Exposure Image Fusion
2-s2.0-85146481285,https://www.scopus.com/record/display.url?eid=2-s2.0-85146481285&origin=resultslist,2023,2D Transition Metal Dichalcogenides for Photocatalysis
2-s2.0-85099870938,https://www.scopus.com/record/display.url?eid=2-s2.0-85099870938&origin=resultslist,2021,Comparison of Full-Reference Image Quality Models for Optimization of Image Processing Systems
2-s2.0-85113694671,https://www.scopus.com/record/display.url?eid=2-s2.0-85113694671&origin=resultslist,2021,Recent progress on pristine two-dimensional metal-organic frameworks as active components in supercapacitors
2-s2.0-85081701140,https://www.scopus.com/record/display.url?eid=2-s2.0-85081701140&origin=resultslist,2020,Enhancing Performance of a GaAs/AlGaAs/GaAs Nanowire Photodetector Based on the Two-Dimensional Electron-Hole Tube Structure
2-s2.0-85072805673,https://www.scopus.com/record/display.url?eid=2-s2.0-85072805673&origin=resultslist,2020,Linking technological functions of fitness mobile apps with continuance usage among Chinese users: Moderating role of exercise self-efficacy
2-s2.0-85112600850,https://www.scopus.com/record/display.url?eid=2-s2.0-85112600850&origin=resultslist,2021,Optical Properties of Carbon Dots in the Deep-Red to Near-Infrared Region Are Attractive for Biomedical Applications
2-s2.0-85085328187,https://www.scopus.com/record/display.url?eid=2-s2.0-85085328187&origin=resultslist,2020,Flexible PVDF/nylon-11 electrospun fibrous membranes with aligned ZnO nanowires as potential triboelectric nanogenerators
2-s2.0-85082029801,https://www.scopus.com/record/display.url?eid=2-s2.0-85082029801&origin=resultslist,2020,A Constrained Multiobjective Evolutionary Algorithm with Detect-and-Escape Strategy
2-s2.0-85091215713,https://www.scopus.com/record/display.url?eid=2-s2.0-85091215713&origin=resultslist,2021,Nonlinear and Transient Stability Analysis of Phase-Locked Loops in Grid-Connected Converters
2-s2.0-85079552138,https://www.scopus.com/record/display.url?eid=2-s2.0-85079552138&origin=resultslist,2020,Multifunctional MXene/natural rubber composite films with exceptional flexibility and durability
2-s2.0-85088554844,https://www.scopus.com/record/display.url?eid=2-s2.0-85088554844&origin=resultslist,2020,Comparing generalized and specific problematic smartphone/internet use: Longitudinal relationships between smartphone applicationbased addiction and social media addiction and psychological distress
2-s2.0-85106604693,https://www.scopus.com/record/display.url?eid=2-s2.0-85106604693&origin=resultslist,2021,A parametric study of a hybrid battery thermal management system that couples PCM/copper foam composite with helical liquid channel cooling
